DATETIME,TIME,LON,LAT,DEP,V
"31-DEC-2022",44559.5,78.5,9.25,5,-1.E+34  
"31-DEC-2022",44559.5,79,9.25,5,-0.345803  
"31-DEC-2022",44559.5,79.5,9.25,5,-0.681398  
"31-DEC-2022",44559.5,80,9.25,5,-0.341918  
"31-DEC-2022",44559.5,80.5,9.25,5,0.0524857  
"31-DEC-2022",44559.5,81,9.25,5,-0.0246733  
"31-DEC-2022",44559.5,81.5,9.25,5,-0.122628  
"31-DEC-2022",44559.5,82,9.25,5,-0.0304645  
"31-DEC-2022",44559.5,82.5,9.25,5,0.0590939  
"31-DEC-2022",44559.5,83,9.25,5,0.130565  
"31-DEC-2022",44559.5,83.5,9.25,5,0.186295  
"31-DEC-2022",44559.5,84,9.25,5,0.263962  
"31-DEC-2022",44559.5,84.5,9.25,5,0.30154  
"31-DEC-2022",44559.5,85,9.25,5,0.288981  
"31-DEC-2022",44559.5,85.5,9.25,5,0.262576  
"31-DEC-2022",44559.5,86,9.25,5,0.215349  
"31-DEC-2022",44559.5,86.5,9.25,5,0.163457  
"31-DEC-2022",44559.5,87,9.25,5,0.107664  
"31-DEC-2022",44559.5,87.5,9.25,5,0.074707  
"31-DEC-2022",44559.5,88,9.25,5,0.0637059  
"31-DEC-2022",44559.5,88.5,9.25,5,0.11881  
"31-DEC-2022",44559.5,89,9.25,5,0.241283  
"31-DEC-2022",44559.5,68,9.5,5,-0.0383636  
"31-DEC-2022",44559.5,68.5,9.5,5,-0.0138493  
"31-DEC-2022",44559.5,69,9.5,5,0.0583087  
"31-DEC-2022",44559.5,69.5,9.5,5,0.1574  
"31-DEC-2022",44559.5,70,9.5,5,0.335793  
"31-DEC-2022",44559.5,70.5,9.5,5,0.458796  
"31-DEC-2022",44559.5,71,9.5,5,0.465077  
"31-DEC-2022",44559.5,71.5,9.5,5,0.587612  
"31-DEC-2022",44559.5,72,9.5,5,0.501758  
"31-DEC-2022",44559.5,72.5,9.5,5,0.310292  
"31-DEC-2022",44559.5,73,9.5,5,0.195577  
"31-DEC-2022",44559.5,73.5,9.5,5,0.231541  
"31-DEC-2022",44559.5,74,9.5,5,0.256597  
"31-DEC-2022",44559.5,74.5,9.5,5,0.24838  
"31-DEC-2022",44559.5,75,9.5,5,0.128494  
"31-DEC-2022",44559.5,75.5,9.5,5,0.0695228  
"31-DEC-2022",44559.5,76,9.5,5,0.152134  
"31-DEC-2022",44559.5,76.5,9.5,5,-1.E+34  
"31-DEC-2022",44559.5,77,9.5,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,9.5,5,-1.E+34  
"31-DEC-2022",44559.5,78,9.5,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,9.5,5,-1.E+34  
"31-DEC-2022",44559.5,79,9.5,5,-0.164474  
"31-DEC-2022",44559.5,79.5,9.5,5,-0.566333  
"31-DEC-2022",44559.5,80,9.5,5,-0.494678  
"31-DEC-2022",44559.5,80.5,9.5,5,0.0049838  
"31-DEC-2022",44559.5,81,9.5,5,-0.0424844  
"31-DEC-2022",44559.5,81.5,9.5,5,-0.108546  
"31-DEC-2022",44559.5,82,9.5,5,-0.0385522  
"31-DEC-2022",44559.5,82.5,9.5,5,0.0515504  
"31-DEC-2022",44559.5,83,9.5,5,0.147614  
"31-DEC-2022",44559.5,83.5,9.5,5,0.199445  
"31-DEC-2022",44559.5,84,9.5,5,0.270384  
"31-DEC-2022",44559.5,84.5,9.5,5,0.306993  
"31-DEC-2022",44559.5,85,9.5,5,0.322878  
"31-DEC-2022",44559.5,85.5,9.5,5,0.307668  
"31-DEC-2022",44559.5,86,9.5,5,0.269925  
"31-DEC-2022",44559.5,86.5,9.5,5,0.211677  
"31-DEC-2022",44559.5,87,9.5,5,0.139742  
"31-DEC-2022",44559.5,87.5,9.5,5,0.0924327  
"31-DEC-2022",44559.5,88,9.5,5,0.0703541  
"31-DEC-2022",44559.5,88.5,9.5,5,0.111678  
"31-DEC-2022",44559.5,89,9.5,5,0.20678  
"31-DEC-2022",44559.5,68,9.75,5,-0.0295361  
"31-DEC-2022",44559.5,68.5,9.75,5,0.0308587  
"31-DEC-2022",44559.5,69,9.75,5,0.121245  
"31-DEC-2022",44559.5,69.5,9.75,5,0.221167  
"31-DEC-2022",44559.5,70,9.75,5,0.361728  
"31-DEC-2022",44559.5,70.5,9.75,5,0.473466  
"31-DEC-2022",44559.5,71,9.75,5,0.463619  
"31-DEC-2022",44559.5,71.5,9.75,5,0.528029  
"31-DEC-2022",44559.5,72,9.75,5,0.387258  
"31-DEC-2022",44559.5,72.5,9.75,5,0.237968  
"31-DEC-2022",44559.5,73,9.75,5,0.0743632  
"31-DEC-2022",44559.5,73.5,9.75,5,0.119513  
"31-DEC-2022",44559.5,74,9.75,5,0.216466  
"31-DEC-2022",44559.5,74.5,9.75,5,0.259173  
"31-DEC-2022",44559.5,75,9.75,5,0.216945  
"31-DEC-2022",44559.5,75.5,9.75,5,0.124462  
"31-DEC-2022",44559.5,76,9.75,5,0.143979  
"31-DEC-2022",44559.5,76.5,9.75,5,-1.E+34  
"31-DEC-2022",44559.5,77,9.75,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,9.75,5,-1.E+34  
"31-DEC-2022",44559.5,78,9.75,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,9.75,5,-1.E+34  
"31-DEC-2022",44559.5,79,9.75,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,9.75,5,-0.46143  
"31-DEC-2022",44559.5,80,9.75,5,-0.53528  
"31-DEC-2022",44559.5,80.5,9.75,5,-0.114006  
"31-DEC-2022",44559.5,81,9.75,5,-0.0494456  
"31-DEC-2022",44559.5,81.5,9.75,5,-0.168755  
"31-DEC-2022",44559.5,82,9.75,5,-0.0475681  
"31-DEC-2022",44559.5,82.5,9.75,5,0.0219417  
"31-DEC-2022",44559.5,83,9.75,5,0.113889  
"31-DEC-2022",44559.5,83.5,9.75,5,0.182849  
"31-DEC-2022",44559.5,84,9.75,5,0.248987  
"31-DEC-2022",44559.5,84.5,9.75,5,0.287973  
"31-DEC-2022",44559.5,85,9.75,5,0.291687  
"31-DEC-2022",44559.5,85.5,9.75,5,0.293348  
"31-DEC-2022",44559.5,86,9.75,5,0.267916  
"31-DEC-2022",44559.5,86.5,9.75,5,0.200796  
"31-DEC-2022",44559.5,87,9.75,5,0.137225  
"31-DEC-2022",44559.5,87.5,9.75,5,0.0824796  
"31-DEC-2022",44559.5,88,9.75,5,0.0682617  
"31-DEC-2022",44559.5,88.5,9.75,5,0.0947281  
"31-DEC-2022",44559.5,89,9.75,5,0.1668  
"31-DEC-2022",44559.5,68,10,5,-0.0449446  
"31-DEC-2022",44559.5,68.5,10,5,0.0628367  
"31-DEC-2022",44559.5,69,10,5,0.188939  
"31-DEC-2022",44559.5,69.5,10,5,0.304238  
"31-DEC-2022",44559.5,70,10,5,0.423074  
"31-DEC-2022",44559.5,70.5,10,5,0.507054  
"31-DEC-2022",44559.5,71,10,5,0.477409  
"31-DEC-2022",44559.5,71.5,10,5,0.485471  
"31-DEC-2022",44559.5,72,10,5,0.340649  
"31-DEC-2022",44559.5,72.5,10,5,0.154907  
"31-DEC-2022",44559.5,73,10,5,-0.0923418  
"31-DEC-2022",44559.5,73.5,10,5,-0.0290175  
"31-DEC-2022",44559.5,74,10,5,0.105321  
"31-DEC-2022",44559.5,74.5,10,5,0.218612  
"31-DEC-2022",44559.5,75,10,5,0.249755  
"31-DEC-2022",44559.5,75.5,10,5,0.249198  
"31-DEC-2022",44559.5,76,10,5,0.057925  
"31-DEC-2022",44559.5,76.5,10,5,-1.E+34  
"31-DEC-2022",44559.5,77,10,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,10,5,-1.E+34  
"31-DEC-2022",44559.5,78,10,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,10,5,-1.E+34  
"31-DEC-2022",44559.5,79,10,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,10,5,-0.261914  
"31-DEC-2022",44559.5,80,10,5,-0.58556  
"31-DEC-2022",44559.5,80.5,10,5,-0.202747  
"31-DEC-2022",44559.5,81,10,5,-0.0841301  
"31-DEC-2022",44559.5,81.5,10,5,-0.204373  
"31-DEC-2022",44559.5,82,10,5,-0.0738303  
"31-DEC-2022",44559.5,82.5,10,5,-0.0243712  
"31-DEC-2022",44559.5,83,10,5,0.0650614  
"31-DEC-2022",44559.5,83.5,10,5,0.144121  
"31-DEC-2022",44559.5,84,10,5,0.206701  
"31-DEC-2022",44559.5,84.5,10,5,0.244304  
"31-DEC-2022",44559.5,85,10,5,0.231549  
"31-DEC-2022",44559.5,85.5,10,5,0.227194  
"31-DEC-2022",44559.5,86,10,5,0.22116  
"31-DEC-2022",44559.5,86.5,10,5,0.172129  
"31-DEC-2022",44559.5,87,10,5,0.11599  
"31-DEC-2022",44559.5,87.5,10,5,0.0646108  
"31-DEC-2022",44559.5,88,10,5,0.0590837  
"31-DEC-2022",44559.5,88.5,10,5,0.0861167  
"31-DEC-2022",44559.5,89,10,5,0.132179  
"31-DEC-2022",44559.5,68,10.25,5,-0.0602166  
"31-DEC-2022",44559.5,68.5,10.25,5,0.05139  
"31-DEC-2022",44559.5,69,10.25,5,0.242782  
"31-DEC-2022",44559.5,69.5,10.25,5,0.392547  
"31-DEC-2022",44559.5,70,10.25,5,0.493936  
"31-DEC-2022",44559.5,70.5,10.25,5,0.552799  
"31-DEC-2022",44559.5,71,10.25,5,0.502397  
"31-DEC-2022",44559.5,71.5,10.25,5,0.456557  
"31-DEC-2022",44559.5,72,10.25,5,0.328818  
"31-DEC-2022",44559.5,72.5,10.25,5,0.00595509  
"31-DEC-2022",44559.5,73,10.25,5,-0.242273  
"31-DEC-2022",44559.5,73.5,10.25,5,-0.115147  
"31-DEC-2022",44559.5,74,10.25,5,0.0525719  
"31-DEC-2022",44559.5,74.5,10.25,5,0.196119  
"31-DEC-2022",44559.5,75,10.25,5,0.25222  
"31-DEC-2022",44559.5,75.5,10.25,5,0.407334  
"31-DEC-2022",44559.5,76,10.25,5,-1.E+34  
"31-DEC-2022",44559.5,76.5,10.25,5,-1.E+34  
"31-DEC-2022",44559.5,77,10.25,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,10.25,5,-1.E+34  
"31-DEC-2022",44559.5,78,10.25,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,10.25,5,-1.E+34  
"31-DEC-2022",44559.5,79,10.25,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,10.25,5,-0.107015  
"31-DEC-2022",44559.5,80,10.25,5,-0.567549  
"31-DEC-2022",44559.5,80.5,10.25,5,-0.2848  
"31-DEC-2022",44559.5,81,10.25,5,-0.123388  
"31-DEC-2022",44559.5,81.5,10.25,5,-0.212531  
"31-DEC-2022",44559.5,82,10.25,5,-0.114126  
"31-DEC-2022",44559.5,82.5,10.25,5,-0.0784772  
"31-DEC-2022",44559.5,83,10.25,5,0.0184507  
"31-DEC-2022",44559.5,83.5,10.25,5,0.0795226  
"31-DEC-2022",44559.5,84,10.25,5,0.139614  
"31-DEC-2022",44559.5,84.5,10.25,5,0.180808  
"31-DEC-2022",44559.5,85,10.25,5,0.162092  
"31-DEC-2022",44559.5,85.5,10.25,5,0.164912  
"31-DEC-2022",44559.5,86,10.25,5,0.191559  
"31-DEC-2022",44559.5,86.5,10.25,5,0.154387  
"31-DEC-2022",44559.5,87,10.25,5,0.0884747  
"31-DEC-2022",44559.5,87.5,10.25,5,0.0464761  
"31-DEC-2022",44559.5,88,10.25,5,0.0663831  
"31-DEC-2022",44559.5,88.5,10.25,5,0.0840088  
"31-DEC-2022",44559.5,89,10.25,5,0.117594  
"31-DEC-2022",44559.5,68,10.5005,5,-0.0416811  
"31-DEC-2022",44559.5,68.5,10.5005,5,0.0467743  
"31-DEC-2022",44559.5,69,10.5005,5,0.277046  
"31-DEC-2022",44559.5,69.5,10.5005,5,0.478805  
"31-DEC-2022",44559.5,70,10.5005,5,0.566924  
"31-DEC-2022",44559.5,70.5,10.5005,5,0.602862  
"31-DEC-2022",44559.5,71,10.5005,5,0.560481  
"31-DEC-2022",44559.5,71.5,10.5005,5,0.525091  
"31-DEC-2022",44559.5,72,10.5005,5,0.28958  
"31-DEC-2022",44559.5,72.5,10.5005,5,-0.115929  
"31-DEC-2022",44559.5,73,10.5005,5,-0.334548  
"31-DEC-2022",44559.5,73.5,10.5005,5,-0.128087  
"31-DEC-2022",44559.5,74,10.5005,5,0.0612678  
"31-DEC-2022",44559.5,74.5,10.5005,5,0.179424  
"31-DEC-2022",44559.5,75,10.5005,5,0.284866  
"31-DEC-2022",44559.5,75.5,10.5005,5,0.353432  
"31-DEC-2022",44559.5,76,10.5005,5,-1.E+34  
"31-DEC-2022",44559.5,76.5,10.5005,5,-1.E+34  
"31-DEC-2022",44559.5,77,10.5005,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,10.5005,5,-1.E+34  
"31-DEC-2022",44559.5,78,10.5005,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,10.5005,5,-1.E+34  
"31-DEC-2022",44559.5,79,10.5005,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,10.5005,5,-1.E+34  
"31-DEC-2022",44559.5,80,10.5005,5,-0.503946  
"31-DEC-2022",44559.5,80.5,10.5005,5,-0.312477  
"31-DEC-2022",44559.5,81,10.5005,5,-0.123059  
"31-DEC-2022",44559.5,81.5,10.5005,5,-0.244465  
"31-DEC-2022",44559.5,82,10.5005,5,-0.127944  
"31-DEC-2022",44559.5,82.5,10.5005,5,-0.118389  
"31-DEC-2022",44559.5,83,10.5005,5,-0.0139467  
"31-DEC-2022",44559.5,83.5,10.5005,5,0.0275938  
"31-DEC-2022",44559.5,84,10.5005,5,0.0779668  
"31-DEC-2022",44559.5,84.5,10.5005,5,0.130484  
"31-DEC-2022",44559.5,85,10.5005,5,0.122057  
"31-DEC-2022",44559.5,85.5,10.5005,5,0.15777  
"31-DEC-2022",44559.5,86,10.5005,5,0.19981  
"31-DEC-2022",44559.5,86.5,10.5005,5,0.160871  
"31-DEC-2022",44559.5,87,10.5005,5,0.0785622  
"31-DEC-2022",44559.5,87.5,10.5005,5,0.0396711  
"31-DEC-2022",44559.5,88,10.5005,5,0.0582153  
"31-DEC-2022",44559.5,88.5,10.5005,5,0.0853452  
"31-DEC-2022",44559.5,89,10.5005,5,0.109723  
"31-DEC-2022",44559.5,68,10.7517,5,-0.0533451  
"31-DEC-2022",44559.5,68.5,10.7517,5,0.0549092  
"31-DEC-2022",44559.5,69,10.7517,5,0.277129  
"31-DEC-2022",44559.5,69.5,10.7517,5,0.553114  
"31-DEC-2022",44559.5,70,10.7517,5,0.637442  
"31-DEC-2022",44559.5,70.5,10.7517,5,0.667166  
"31-DEC-2022",44559.5,71,10.7517,5,0.62947  
"31-DEC-2022",44559.5,71.5,10.7517,5,0.590165  
"31-DEC-2022",44559.5,72,10.7517,5,0.242667  
"31-DEC-2022",44559.5,72.5,10.7517,5,-0.180453  
"31-DEC-2022",44559.5,73,10.7517,5,-0.385816  
"31-DEC-2022",44559.5,73.5,10.7517,5,-0.0981475  
"31-DEC-2022",44559.5,74,10.7517,5,0.0627255  
"31-DEC-2022",44559.5,74.5,10.7517,5,0.208192  
"31-DEC-2022",44559.5,75,10.7517,5,0.281283  
"31-DEC-2022",44559.5,75.5,10.7517,5,0.241822  
"31-DEC-2022",44559.5,76,10.7517,5,-1.E+34  
"31-DEC-2022",44559.5,76.5,10.7517,5,-1.E+34  
"31-DEC-2022",44559.5,77,10.7517,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,10.7517,5,-1.E+34  
"31-DEC-2022",44559.5,78,10.7517,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,10.7517,5,-1.E+34  
"31-DEC-2022",44559.5,79,10.7517,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,10.7517,5,-1.E+34  
"31-DEC-2022",44559.5,80,10.7517,5,-0.417932  
"31-DEC-2022",44559.5,80.5,10.7517,5,-0.321474  
"31-DEC-2022",44559.5,81,10.7517,5,-0.105496  
"31-DEC-2022",44559.5,81.5,10.7517,5,-0.275826  
"31-DEC-2022",44559.5,82,10.7517,5,-0.152609  
"31-DEC-2022",44559.5,82.5,10.7517,5,-0.147382  
"31-DEC-2022",44559.5,83,10.7517,5,-0.0165178  
"31-DEC-2022",44559.5,83.5,10.7517,5,-0.0142884  
"31-DEC-2022",44559.5,84,10.7517,5,0.0632654  
"31-DEC-2022",44559.5,84.5,10.7517,5,0.127118  
"31-DEC-2022",44559.5,85,10.7517,5,0.145316  
"31-DEC-2022",44559.5,85.5,10.7517,5,0.196298  
"31-DEC-2022",44559.5,86,10.7517,5,0.223165  
"31-DEC-2022",44559.5,86.5,10.7517,5,0.162968  
"31-DEC-2022",44559.5,87,10.7517,5,0.070986  
"31-DEC-2022",44559.5,87.5,10.7517,5,0.0246124  
"31-DEC-2022",44559.5,88,10.7517,5,0.0427293  
"31-DEC-2022",44559.5,88.5,10.7517,5,0.0771239  
"31-DEC-2022",44559.5,89,10.7517,5,0.112357  
"31-DEC-2022",44559.5,68,11.0041,5,-0.0516462  
"31-DEC-2022",44559.5,68.5,11.0041,5,0.0334919  
"31-DEC-2022",44559.5,69,11.0041,5,0.242159  
"31-DEC-2022",44559.5,69.5,11.0041,5,0.585861  
"31-DEC-2022",44559.5,70,11.0041,5,0.708474  
"31-DEC-2022",44559.5,70.5,11.0041,5,0.734314  
"31-DEC-2022",44559.5,71,11.0041,5,0.710394  
"31-DEC-2022",44559.5,71.5,11.0041,5,0.619714  
"31-DEC-2022",44559.5,72,11.0041,5,0.234339  
"31-DEC-2022",44559.5,72.5,11.0041,5,-0.197906  
"31-DEC-2022",44559.5,73,11.0041,5,-0.415837  
"31-DEC-2022",44559.5,73.5,11.0041,5,-0.0835895  
"31-DEC-2022",44559.5,74,11.0041,5,0.0883532  
"31-DEC-2022",44559.5,74.5,11.0041,5,0.255907  
"31-DEC-2022",44559.5,75,11.0041,5,0.241347  
"31-DEC-2022",44559.5,75.5,11.0041,5,0.143952  
"31-DEC-2022",44559.5,76,11.0041,5,-1.E+34  
"31-DEC-2022",44559.5,76.5,11.0041,5,-1.E+34  
"31-DEC-2022",44559.5,77,11.0041,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,11.0041,5,-1.E+34  
"31-DEC-2022",44559.5,78,11.0041,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,11.0041,5,-1.E+34  
"31-DEC-2022",44559.5,79,11.0041,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,11.0041,5,-1.E+34  
"31-DEC-2022",44559.5,80,11.0041,5,-0.337099  
"31-DEC-2022",44559.5,80.5,11.0041,5,-0.319562  
"31-DEC-2022",44559.5,81,11.0041,5,-0.0871899  
"31-DEC-2022",44559.5,81.5,11.0041,5,-0.27571  
"31-DEC-2022",44559.5,82,11.0041,5,-0.167726  
"31-DEC-2022",44559.5,82.5,11.0041,5,-0.160041  
"31-DEC-2022",44559.5,83,11.0041,5,-0.0437221  
"31-DEC-2022",44559.5,83.5,11.0041,5,-0.0149279  
"31-DEC-2022",44559.5,84,11.0041,5,0.0795478  
"31-DEC-2022",44559.5,84.5,11.0041,5,0.168335  
"31-DEC-2022",44559.5,85,11.0041,5,0.194235  
"31-DEC-2022",44559.5,85.5,11.0041,5,0.230751  
"31-DEC-2022",44559.5,86,11.0041,5,0.237093  
"31-DEC-2022",44559.5,86.5,11.0041,5,0.157739  
"31-DEC-2022",44559.5,87,11.0041,5,0.0457045  
"31-DEC-2022",44559.5,87.5,11.0041,5,-0.00136503  
"31-DEC-2022",44559.5,88,11.0041,5,0.0189708  
"31-DEC-2022",44559.5,88.5,11.0041,5,0.0575075  
"31-DEC-2022",44559.5,89,11.0041,5,0.108492  
"31-DEC-2022",44559.5,68,11.2581,5,-0.0597043  
"31-DEC-2022",44559.5,68.5,11.2581,5,0.0277313  
"31-DEC-2022",44559.5,69,11.2581,5,0.190554  
"31-DEC-2022",44559.5,69.5,11.2581,5,0.553082  
"31-DEC-2022",44559.5,70,11.2581,5,0.75568  
"31-DEC-2022",44559.5,70.5,11.2581,5,0.790126  
"31-DEC-2022",44559.5,71,11.2581,5,0.779881  
"31-DEC-2022",44559.5,71.5,11.2581,5,0.650579  
"31-DEC-2022",44559.5,72,11.2581,5,0.257787  
"31-DEC-2022",44559.5,72.5,11.2581,5,-0.181365  
"31-DEC-2022",44559.5,73,11.2581,5,-0.43274  
"31-DEC-2022",44559.5,73.5,11.2581,5,-0.0733463  
"31-DEC-2022",44559.5,74,11.2581,5,0.132386  
"31-DEC-2022",44559.5,74.5,11.2581,5,0.228164  
"31-DEC-2022",44559.5,75,11.2581,5,0.257199  
"31-DEC-2022",44559.5,75.5,11.2581,5,0.0444762  
"31-DEC-2022",44559.5,76,11.2581,5,-1.E+34  
"31-DEC-2022",44559.5,76.5,11.2581,5,-1.E+34  
"31-DEC-2022",44559.5,77,11.2581,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,11.2581,5,-1.E+34  
"31-DEC-2022",44559.5,78,11.2581,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,11.2581,5,-1.E+34  
"31-DEC-2022",44559.5,79,11.2581,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,11.2581,5,-1.E+34  
"31-DEC-2022",44559.5,80,11.2581,5,-0.270974  
"31-DEC-2022",44559.5,80.5,11.2581,5,-0.316672  
"31-DEC-2022",44559.5,81,11.2581,5,-0.076926  
"31-DEC-2022",44559.5,81.5,11.2581,5,-0.256307  
"31-DEC-2022",44559.5,82,11.2581,5,-0.158876  
"31-DEC-2022",44559.5,82.5,11.2581,5,-0.149751  
"31-DEC-2022",44559.5,83,11.2581,5,-0.0634211  
"31-DEC-2022",44559.5,83.5,11.2581,5,-0.0025059  
"31-DEC-2022",44559.5,84,11.2581,5,0.112882  
"31-DEC-2022",44559.5,84.5,11.2581,5,0.217616  
"31-DEC-2022",44559.5,85,11.2581,5,0.244856  
"31-DEC-2022",44559.5,85.5,11.2581,5,0.25362  
"31-DEC-2022",44559.5,86,11.2581,5,0.242577  
"31-DEC-2022",44559.5,86.5,11.2581,5,0.139468  
"31-DEC-2022",44559.5,87,11.2581,5,0.0184795  
"31-DEC-2022",44559.5,87.5,11.2581,5,-0.0185616  
"31-DEC-2022",44559.5,88,11.2581,5,-0.00732399  
"31-DEC-2022",44559.5,88.5,11.2581,5,0.0263025  
"31-DEC-2022",44559.5,89,11.2581,5,0.0838389  
"31-DEC-2022",44559.5,68,11.514,5,-0.0711907  
"31-DEC-2022",44559.5,68.5,11.514,5,0.0300693  
"31-DEC-2022",44559.5,69,11.514,5,0.129023  
"31-DEC-2022",44559.5,69.5,11.514,5,0.497289  
"31-DEC-2022",44559.5,70,11.514,5,0.775744  
"31-DEC-2022",44559.5,70.5,11.514,5,0.818918  
"31-DEC-2022",44559.5,71,11.514,5,0.795713  
"31-DEC-2022",44559.5,71.5,11.514,5,0.686371  
"31-DEC-2022",44559.5,72,11.514,5,0.299889  
"31-DEC-2022",44559.5,72.5,11.514,5,-0.153972  
"31-DEC-2022",44559.5,73,11.514,5,-0.427348  
"31-DEC-2022",44559.5,73.5,11.514,5,-0.0685529  
"31-DEC-2022",44559.5,74,11.514,5,0.199215  
"31-DEC-2022",44559.5,74.5,11.514,5,0.193688  
"31-DEC-2022",44559.5,75,11.514,5,0.267019  
"31-DEC-2022",44559.5,75.5,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,76,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,76.5,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,77,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,78,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,79,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,11.514,5,-1.E+34  
"31-DEC-2022",44559.5,80,11.514,5,-0.19809  
"31-DEC-2022",44559.5,80.5,11.514,5,-0.320828  
"31-DEC-2022",44559.5,81,11.514,5,-0.0568564  
"31-DEC-2022",44559.5,81.5,11.514,5,-0.227643  
"31-DEC-2022",44559.5,82,11.514,5,-0.143458  
"31-DEC-2022",44559.5,82.5,11.514,5,-0.135378  
"31-DEC-2022",44559.5,83,11.514,5,-0.0628553  
"31-DEC-2022",44559.5,83.5,11.514,5,-7.66558E-04  
"31-DEC-2022",44559.5,84,11.514,5,0.152155  
"31-DEC-2022",44559.5,84.5,11.514,5,0.279244  
"31-DEC-2022",44559.5,85,11.514,5,0.293331  
"31-DEC-2022",44559.5,85.5,11.514,5,0.278456  
"31-DEC-2022",44559.5,86,11.514,5,0.239134  
"31-DEC-2022",44559.5,86.5,11.514,5,0.114564  
"31-DEC-2022",44559.5,87,11.514,5,0.0111191  
"31-DEC-2022",44559.5,87.5,11.514,5,-0.010573  
"31-DEC-2022",44559.5,88,11.514,5,-0.015579  
"31-DEC-2022",44559.5,88.5,11.514,5,-0.00220546  
"31-DEC-2022",44559.5,89,11.514,5,0.0470155  
"31-DEC-2022",44559.5,68,11.7722,5,-0.0799332  
"31-DEC-2022",44559.5,68.5,11.7722,5,0.0101971  
"31-DEC-2022",44559.5,69,11.7722,5,0.0905915  
"31-DEC-2022",44559.5,69.5,11.7722,5,0.385331  
"31-DEC-2022",44559.5,70,11.7722,5,0.743072  
"31-DEC-2022",44559.5,70.5,11.7722,5,0.814946  
"31-DEC-2022",44559.5,71,11.7722,5,0.791777  
"31-DEC-2022",44559.5,71.5,11.7722,5,0.708532  
"31-DEC-2022",44559.5,72,11.7722,5,0.34395  
"31-DEC-2022",44559.5,72.5,11.7722,5,-0.132249  
"31-DEC-2022",44559.5,73,11.7722,5,-0.404361  
"31-DEC-2022",44559.5,73.5,11.7722,5,-0.0653637  
"31-DEC-2022",44559.5,74,11.7722,5,0.250292  
"31-DEC-2022",44559.5,74.5,11.7722,5,0.218945  
"31-DEC-2022",44559.5,75,11.7722,5,0.145859  
"31-DEC-2022",44559.5,75.5,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,76,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,76.5,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,77,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,77.5,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,78,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,78.5,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,79,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,79.5,11.7722,5,-1.E+34  
"31-DEC-2022",44559.5,80,11.7722,5,-0.0949473  
"31-DEC-2022",44559.5,80.5,11.7722,5,-0.333409  
"31-DEC-2022",44559.5,81,11.7722,5,-0.031331  
"31-DEC-2022",44559.5,81.5,11.7722,5,-0.179982  
"31-DEC-2022",44559.5,82,11.7722,5,-0.137743  
"31-DEC-2022",44559.5,82.5,11.7722,5,-0.112466  
"31-DEC-2022",44559.5,83,11.7722,5,-0.0633933  
"31-DEC-2022",44559.5,83.5,11.7722,5,3.31088E-04  
"31-DEC-2022",44559.5,84,11.7722,5,0.12863  
"31-DEC-2022",44559.5,84.5,11.7722,5,0.30369  
"31-DEC-2022",44559.5,85,11.7722,5,0.329148  
"31-DEC-2022",44559.5,85.5,11.7722,5,0.296393  
"31-DEC-2022",44559.5,86,11.7722,5,0.21597  
"31-DEC-2022",44559.5,86.5,11.7722,5,0.0902878  
"31-DEC-2022",44559.5,87,11.7722,5,0.0140271  
"31-DEC-2022",44559.5,87.5,11.7722,5,0.0142636  
