DATETIME,TIME,LON,LAT,E_WIND,N_WIND,Z_CURR,M_CURR
31-DEC-2022,44559.5,86.5,19.0,-1.37,3.615,-0.0598569,-0.0676158
31-DEC-2022,44559.5,87.0,19.0,-1.705,2.735,-0.00708368,0.0221155
31-DEC-2022,44559.5,87.5,19.0,-1.755,1.64,0.00617243,0.0343156
31-DEC-2022,44559.5,88.0,19.0,-1.38,0.98,-0.0151974,0.0123562
31-DEC-2022,44559.5,88.5,19.0,-0.94,0.44099,-0.036604,0.0338397
31-DEC-2022,44559.5,89.0,19.0,-1.51,0.59,-0.0447132,0.0625684
31-DEC-2022,44559.5,68.0,19.25,-2.95,-6.88,-1e+10,-1e+10
31-DEC-2022,44559.5,68.5,19.25,-2.61,-7.02,-1e+10,-1e+10
31-DEC-2022,44559.5,69.0,19.25,-2.355,-6.795,-1e+10,-1e+10
31-DEC-2022,44559.5,69.5,19.25,-2.225,-6.5,-1e+10,-1e+10
31-DEC-2022,44559.5,70.0,19.25,-1.855,-6.255,-1e+10,-1e+10
31-DEC-2022,44559.5,70.5,19.25,-1.02,-5.83,-1e+10,-1e+10
31-DEC-2022,44559.5,71.0,19.25,-0.93,-5.875,-1e+10,-1e+10
31-DEC-2022,44559.5,71.5,19.25,-2.185,-6.79,-1e+10,-1e+10
31-DEC-2022,44559.5,72.0,19.25,-2.135,-7.54,-1e+10,-1e+10
31-DEC-2022,44559.5,72.5,19.25,-1.72,-7.21,-1e+10,-1e+10
31-DEC-2022,44559.5,73.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,73.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.5,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.0,19.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.5,19.25,0.125,3.87,-1e+10,-1e+10
31-DEC-2022,44559.5,86.0,19.25,-0.415,4.0,-1e+10,-1e+10
31-DEC-2022,44559.5,86.5,19.25,-1.39,3.77,-1e+10,-1e+10
31-DEC-2022,44559.5,87.0,19.25,-1.655,3.085,-1e+10,-1e+10
31-DEC-2022,44559.5,87.5,19.25,-1.63,2.175,-1e+10,-1e+10
31-DEC-2022,44559.5,88.0,19.25,-1.3,1.395,-1e+10,-1e+10
31-DEC-2022,44559.5,88.5,19.25,-0.77,0.95,-1e+10,-1e+10
31-DEC-2022,44559.5,89.0,19.25,-0.92,0.95,-1e+10,-1e+10
31-DEC-2022,44559.5,68.0,19.5,-2.85,-6.65,-0.0792773,0.0404842
31-DEC-2022,44559.5,68.5,19.5,-2.46,-6.855,-0.0839595,0.0231555
31-DEC-2022,44559.5,69.0,19.5,-2.1,-6.91,-0.0712806,-0.00711335
31-DEC-2022,44559.5,69.5,19.5,-1.685,-6.445,-0.083565,0.0474339
31-DEC-2022,44559.5,70.0,19.5,-0.84,-6.37,-0.110997,0.125753
31-DEC-2022,44559.5,70.5,19.5,-0.40409,-5.465,-0.144583,0.0797448
31-DEC-2022,44559.5,71.0,19.5,-0.455,-4.95,-0.0868319,0.0257743
31-DEC-2022,44559.5,71.5,19.5,-2.25,-6.355,-0.0762818,0.00882143
31-DEC-2022,44559.5,72.0,19.5,-2.525,-7.25,-0.0416132,-0.0121671
31-DEC-2022,44559.5,72.5,19.5,-2.315,-6.335,-0.0333313,-0.01018
31-DEC-2022,44559.5,73.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,73.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.5,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.0,19.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.5,19.5,1.495,2.97,-0.0432402,-0.0505718
31-DEC-2022,44559.5,86.0,19.5,0.095,3.52,-0.141753,-0.0585637
31-DEC-2022,44559.5,86.5,19.5,-1.04098,3.735,-0.166779,-0.163742
31-DEC-2022,44559.5,87.0,19.5,-1.455,3.43,-0.058705,-0.0475198
31-DEC-2022,44559.5,87.5,19.5,-1.31098,2.635,-0.0335689,0.0351433
31-DEC-2022,44559.5,88.0,19.5,-1.055,1.85,-0.0667573,0.0308768
31-DEC-2022,44559.5,88.5,19.5,-0.55,1.25,-0.0934699,0.0346476
31-DEC-2022,44559.5,89.0,19.5,-0.91,0.96,-0.090872,0.0539392
31-DEC-2022,44559.5,68.0,19.75,-2.69,-6.79,-0.068923,0.0517982
31-DEC-2022,44559.5,68.5,19.75,-2.55,-6.66,-0.0730515,0.0349239
31-DEC-2022,44559.5,69.0,19.75,-1.65,-6.85,-0.0890637,-0.00199728
31-DEC-2022,44559.5,69.5,19.75,-1.23,-6.84501,-0.0794992,0.0503486
31-DEC-2022,44559.5,70.0,19.75,-0.245,-6.665,-0.102221,0.149574
31-DEC-2022,44559.5,70.5,19.75,-0.18,-5.47001,-0.101757,0.0744664
31-DEC-2022,44559.5,71.0,19.75,-0.31,-3.625,-0.122363,0.0282223
31-DEC-2022,44559.5,71.5,19.75,-2.58,-5.8105,-0.0871566,-0.018001
31-DEC-2022,44559.5,72.0,19.75,-2.47,-7.19,-0.0614968,-0.0193885
31-DEC-2022,44559.5,72.5,19.75,-1.815,-6.355,-0.0507577,-0.0119688
31-DEC-2022,44559.5,73.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,73.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.5,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.0,19.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.5,19.75,-0.605,3.7,-0.113151,-0.0771359
31-DEC-2022,44559.5,87.0,19.75,-1.24,3.39,-0.117135,-0.214757
31-DEC-2022,44559.5,87.5,19.75,-1.15,2.95,-0.0605085,0.0696469
31-DEC-2022,44559.5,88.0,19.75,-0.78409,2.05,-0.11625,0.0460416
31-DEC-2022,44559.5,88.5,19.75,-0.72,1.455,-0.117264,0.0397648
31-DEC-2022,44559.5,89.0,19.75,-0.83,1.19,-0.112025,0.0382679
31-DEC-2022,44559.5,68.0,20.0,-3.17,-7.04,-1e+10,-1e+10
31-DEC-2022,44559.5,68.5,20.0,-2.685,-6.8509,-1e+10,-1e+10
31-DEC-2022,44559.5,69.0,20.0,-1.395,-6.935005,-1e+10,-1e+10
31-DEC-2022,44559.5,69.5,20.0,-1.045,-7.12,-1e+10,-1e+10
31-DEC-2022,44559.5,70.0,20.0,-0.80409,-7.09501,-1e+10,-1e+10
31-DEC-2022,44559.5,70.5,20.0,-0.905,-6.78,-1e+10,-1e+10
31-DEC-2022,44559.5,71.0,20.0,-0.665,-3.075,-1e+10,-1e+10
31-DEC-2022,44559.5,71.5,20.0,-2.42,-5.3105,-1e+10,-1e+10
31-DEC-2022,44559.5,72.0,20.0,-2.345,-7.205,-1e+10,-1e+10
31-DEC-2022,44559.5,72.5,20.0,-1.265,-7.395,-1e+10,-1e+10
31-DEC-2022,44559.5,73.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,73.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.0,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.5,20.0,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,87.0,20.0,-1.07,3.71,-1e+10,-1e+10
31-DEC-2022,44559.5,87.5,20.0,-0.885,3.515,-1e+10,-1e+10
31-DEC-2022,44559.5,88.0,20.0,-0.85,2.51,-1e+10,-1e+10
31-DEC-2022,44559.5,88.5,20.0,-1.075002,1.845,-1e+10,-1e+10
31-DEC-2022,44559.5,89.0,20.0,-0.82,1.37,-1e+10,-1e+10
31-DEC-2022,44559.5,68.0,20.25,-3.4,-6.81,-0.0610978,0.0527628
31-DEC-2022,44559.5,68.5,20.25,-2.725,-6.805,-0.0813312,0.0449625
31-DEC-2022,44559.5,69.0,20.25,-1.63,-7.18,-0.107644,0.0189269
31-DEC-2022,44559.5,69.5,20.25,-1.455,-7.5,-0.203153,0.0978878
31-DEC-2022,44559.5,70.0,20.25,-1.96,-7.51,-0.208499,0.108674
31-DEC-2022,44559.5,70.5,20.25,-1.85,-7.8609,-0.172368,0.0891906
31-DEC-2022,44559.5,71.0,20.25,-1.07,-3.565004,-0.132139,0.0288092
31-DEC-2022,44559.5,71.5,20.25,-2.62,-4.435005,-0.117912,-0.0322817
31-DEC-2022,44559.5,72.0,20.25,-2.16,-7.26,-0.0807834,-0.0528835
31-DEC-2022,44559.5,72.5,20.25,-1.365002,-8.055,-0.0465281,-0.0214711
31-DEC-2022,44559.5,73.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,73.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.0,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.5,20.25,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,87.0,20.25,-0.46409,3.71,-0.0815015,-0.215149
31-DEC-2022,44559.5,87.5,20.25,-0.695001,3.24,-0.100154,0.0182165
31-DEC-2022,44559.5,88.0,20.25,-0.81,2.62,-0.0594623,0.0793905
31-DEC-2022,44559.5,88.5,20.25,-1.19,2.125,-0.087795,0.0337623
31-DEC-2022,44559.5,89.0,20.25,-1.29,1.71,-0.0968219,0.0578151
31-DEC-2022,44559.5,68.0,20.5,-3.17,-6.44,-1e+10,-1e+10
31-DEC-2022,44559.5,68.5,20.5,-2.845,-6.62,-1e+10,-1e+10
31-DEC-2022,44559.5,69.0,20.5,-1.91,-7.301,-1e+10,-1e+10
31-DEC-2022,44559.5,69.5,20.5,-1.94,-7.79,-1e+10,-1e+10
31-DEC-2022,44559.5,70.0,20.5,-2.495,-7.98,-1e+10,-1e+10
31-DEC-2022,44559.5,70.5,20.5,-2.465,-8.32,-1e+10,-1e+10
31-DEC-2022,44559.5,71.0,20.5,-1.225,-5.52,-1e+10,-1e+10
31-DEC-2022,44559.5,71.5,20.5,-2.49,-5.0,-1e+10,-1e+10
31-DEC-2022,44559.5,72.0,20.5,-2.1,-7.065,-1e+10,-1e+10
31-DEC-2022,44559.5,72.5,20.5,-1.555,-8.2740,-1e+10,-1e+10
31-DEC-2022,44559.5,73.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,73.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.5,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,87.0,20.5,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,87.5,20.5,-0.55409,3.09,-1e+10,-1e+10
31-DEC-2022,44559.5,88.0,20.5,-0.745,2.815,-1e+10,-1e+10
31-DEC-2022,44559.5,88.5,20.5,-1.11,2.425,-1e+10,-1e+10
31-DEC-2022,44559.5,89.0,20.5,-1.25,1.85,-1e+10,-1e+10
31-DEC-2022,44559.5,68.0,20.75,-3.06,-6.47,-0.112132,0.0501367
31-DEC-2022,44559.5,68.5,20.75,-2.83,-6.72001,-0.113328,0.0484362
31-DEC-2022,44559.5,69.0,20.75,-2.32,-7.435,-0.145474,0.0447498
31-DEC-2022,44559.5,69.5,20.75,-2.05,-8.115,-0.194618,0.158241
31-DEC-2022,44559.5,70.0,20.75,-2.51,-8.8208,-0.194946,0.0481245
31-DEC-2022,44559.5,70.5,20.75,-1e+10,-1e+10,-0.080425,0.0182357
31-DEC-2022,44559.5,71.0,20.75,-1e+10,-1e+10,-0.00639526,0.0149011
31-DEC-2022,44559.5,71.5,20.75,-1e+10,-1e+10,0.00168653,-0.0305693
31-DEC-2022,44559.5,72.0,20.75,-2.125,-6.815,-0.0834556,-0.0290582
31-DEC-2022,44559.5,72.5,20.75,-1.31098,-7.915,-0.109177,-0.0934144
31-DEC-2022,44559.5,73.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,73.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,74.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,75.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,76.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,77.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,78.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,79.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,80.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,81.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,82.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,83.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,84.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,85.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.0,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,86.5,20.75,-1e+10,-1e+10,-1e+10,-1e+10
31-DEC-2022,44559.5,87.0,20.75,-1e+10,-1e+10,-0.02816,-0.108995
31-DEC-2022,44559.5,87.5,20.75,-0.405,2.995,-0.0488737,-0.0608036
31-DEC-2022,44559.5,88.0,20.75,-0.91,2.825,-0.00997061,0.0546573
31-DEC-2022,44559.5,88.5,20.75,-1.28,2.45,-0.00277415,0.0680935
31-DEC-2022,44559.5,89.0,20.75,-1.69,1.86,0.0289108,0.035074
